customer_id,first_name,last_name,email,phone,lifecycle_stage,customer_status,total_revenue,region,signup_date,last_purchase_date,total_orders,average_order_value,source
CUST_0038,Lisa,Martinez,lisa.martinez@outlook.com,+1-983-119-8739,Customer,Active,2396.62,Europe,2025-02-14 16:50:40.602684,2025-08-20 16:50:40.602687,8,479.32,Mock Data
CUST_0039,David,Miller,david.miller@outlook.com,+1-669-303-3694,Customer,Prospect,226.97,Europe,2025-02-27 16:50:40.602745,2025-08-08 16:50:40.602748,5,45.39,Mock Data
CUST_0040,Jane,Brown,jane.brown@yahoo.com,+1-879-126-3237,Customer,Inactive,1676.22,North America,2025-02-04 16:50:40.602964,2025-09-08 16:50:40.602968,6,335.24,Mock Data
CUST_0041,Chris,Martinez,chris.martinez@hotmail.com,+1-829-148-5033,Customer,Active,1920.36,Middle East & Africa,2024-04-17 16:50:40.603031,2025-07-28 16:50:40.603034,3,480.09,Mock Data
CUST_0042,Lisa,Martinez,lisa.martinez@company.com,+1-686-191-7507,Lead,Active,19.72,North America,2024-07-14 16:50:40.603095,2025-07-30 16:50:40.603098,4,3.29,Mock Data
CUST_0043,John,Rodriguez,john.rodriguez@outlook.com,+1-531-975-9395,Customer,Active,195.46,Middle East & Africa,2025-03-12 16:50:40.603159,2025-09-15 16:50:40.603162,4,19.55,Mock Data
CUST_0044,Sarah,Jones,sarah.jones@outlook.com,+1-406-497-6414,Lead,Churned,1.65,Asia Pacific,2023-12-23 16:50:40.603222,2025-12-04 16:50:40.603225,6,0.55,Mock Data
CUST_0045,John,Rodriguez,john.rodriguez@hotmail.com,+1-702-112-9975,Lead,Active,1908.03,Asia Pacific,2025-03-23 16:50:40.603286,2025-07-09 16:50:40.603289,6,238.5,Mock Data
CUST_0046,Lisa,Smith,lisa.smith@hotmail.com,+1-759-685-5374,Sales Qualified Lead,Active,477.02,Latin America,2024-09-11 16:50:40.603348,2025-06-29 16:50:40.603351,3,119.26,Mock Data
CUST_0047,Sarah,Rodriguez,sarah.rodriguez@hotmail.com,+1-873-903-2528,Sales Qualified Lead,Active,307.36,Asia Pacific,2023-12-26 16:50:40.603411,2025-07-24 16:50:40.603414,9,38.42,Mock Data
CUST_0048,Jane,Smith,jane.smith@yahoo.com,+1-243-428-8919,Customer,Inactive,1365.76,Asia Pacific,2025-08-14 16:50:40.603517,2025-06-24 16:50:40.603524,1,170.72,Mock Data
CUST_0049,John,Davis,john.davis@yahoo.com,+1-314-861-9132,Evangelist,Active,1193.27,Latin America,2024-01-22 16:50:40.603622,2025-10-16 16:50:40.603627,8,198.88,Mock Data
CUST_0050,John,Smith,john.smith@hotmail.com,+1-936-308-6558,Evangelist,Churned,3648.59,North America,2025-08-02 16:50:40.603717,2025-08-08 16:50:40.603739,4,608.1,Mock Data
CUST_0051,John,Brown,john.brown@company.com,+1-437-121-9731,Customer,Active,164.69,Europe,2024-09-12 16:50:40.603958,2025-08-05 16:50:40.603963,4,32.94,Mock Data
CUST_0052,Chris,Miller,chris.miller@company.com,+1-236-566-6745,Marketing Qualified Lead,Inactive,9.76,Latin America,2024-08-31 16:50:40.604041,2025-07-22 16:50:40.604045,6,4.88,Mock Data
CUST_0053,Lisa,Jones,lisa.jones@company.com,+1-443-843-5972,Customer,Prospect,56.66,North America,2023-12-26 16:50:40.604106,2025-10-19 16:50:40.604109,7,18.89,Mock Data
CUST_0054,Robert,Miller,robert.miller@outlook.com,+1-793-757-4520,Sales Qualified Lead,Inactive,9.68,Middle East & Africa,2024-12-22 16:50:40.604168,2025-10-18 16:50:40.604171,8,1.38,Mock Data
CUST_0055,Robert,Smith,robert.smith@yahoo.com,+1-524-794-7222,Lead,Inactive,20.42,Latin America,2025-05-18 16:50:40.604233,2025-07-12 16:50:40.604236,6,5.11,Mock Data
CUST_0056,Jane,Brown,jane.brown@yahoo.com,+1-969-478-3611,Marketing Qualified Lead,Prospect,61.04,Asia Pacific,2024-02-07 16:50:40.604294,2025-09-22 16:50:40.604297,9,20.35,Mock Data
CUST_0057,David,Smith,david.smith@hotmail.com,+1-749-140-1826,Marketing Qualified Lead,Active,33.03,Asia Pacific,2025-10-26 16:50:40.604355,2025-10-24 16:50:40.604357,6,5.5,Mock Data
CUST_0058,Sarah,Smith,sarah.smith@outlook.com,+1-295-837-9361,Customer,Active,113.51,North America,2025-04-21 16:50:40.604414,2025-11-25 16:50:40.604417,12,16.22,Mock Data
CUST_0059,Michael,Williams,michael.williams@company.com,+1-657-368-2085,Customer,Inactive,1336.06,Middle East & Africa,2025-03-14 16:50:40.604475,2025-08-26 16:50:40.604478,6,167.01,Mock Data
CUST_0060,David,Miller,david.miller@hotmail.com,+1-298-878-5810,Lead,Active,429.77,Europe,2025-08-28 16:50:40.604535,2025-07-30 16:50:40.604537,10,47.75,Mock Data
CUST_0061,John,Miller,john.miller@yahoo.com,+1-923-148-4050,Marketing Qualified Lead,Active,94.72,Middle East & Africa,2025-08-01 16:50:40.604594,2025-11-10 16:50:40.604597,5,7.89,Mock Data
CUST_0062,Michael,Garcia,michael.garcia@company.com,+1-274-122-9946,Customer,Active,1925.15,Middle East & Africa,2024-05-01 16:50:40.604653,2025-07-20 16:50:40.604656,9,641.72,Mock Data
CUST_0063,Robert,Davis,robert.davis@company.com,+1-845-518-9525,Evangelist,Active,1310.69,Europe,2024-06-07 16:50:40.604713,2025-08-14 16:50:40.604716,3,436.9,Mock Data
CUST_0064,Robert,Brown,robert.brown@company.com,+1-349-879-5068,Customer,Churned,2541.47,Middle East & Africa,2024-03-26 16:50:40.604772,2025-08-10 16:50:40.604775,7,635.37,Mock Data
CUST_0065,Michael,Miller,michael.miller@outlook.com,+1-611-170-1958,Marketing Qualified Lead,Inactive,131.55,Europe,2024-12-28 16:50:40.604831,2025-11-04 16:50:40.604834,3,21.92,Mock Data
CUST_0066,Maria,Rodriguez,maria.rodriguez@outlook.com,+1-450-516-7983,Sales Qualified Lead,Active,31.85,Middle East & Africa,2025-01-26 16:50:40.604894,2025-06-15 16:50:40.604897,7,4.55,Mock Data
CUST_0067,Maria,Brown,maria.brown@hotmail.com,+1-378-856-7461,Lead,Prospect,2.16,Asia Pacific,2024-06-05 16:50:40.604956,2025-11-09 16:50:40.604959,3,1.08,Mock Data
CUST_0068,Emma,Brown,emma.brown@outlook.com,+1-765-945-5108,Sales Qualified Lead,Inactive,74.22,Europe,2025-08-03 16:50:40.605015,2025-08-20 16:50:40.605018,4,14.84,Mock Data
CUST_0069,Sarah,Davis,sarah.davis@outlook.com,+1-566-513-4628,Sales Qualified Lead,Inactive,0.7,Asia Pacific,2025-06-24 16:50:40.605075,2025-11-18 16:50:40.605078,4,0.12,Mock Data
CUST_0070,Robert,Brown,robert.brown@company.com,+1-287-782-7403,Lead,Active,5618.98,Europe,2025-10-01 16:50:40.605134,2025-10-03 16:50:40.605137,5,2809.49,Mock Data
CUST_0071,Sarah,Miller,sarah.miller@company.com,+1-565-593-2745,Marketing Qualified Lead,Prospect,31.07,Middle East & Africa,2024-12-15 16:50:40.605194,2025-06-19 16:50:40.605197,13,7.77,Mock Data
CUST_0072,Chris,Rodriguez,chris.rodriguez@yahoo.com,+1-404-563-7596,Marketing Qualified Lead,Active,68.49,Europe,2024-07-03 16:50:40.605255,2025-11-18 16:50:40.605258,3,11.42,Mock Data
CUST_0073,Maria,Jones,maria.jones@company.com,+1-813-881-5705,Lead,Active,5189.83,North America,2024-01-17 16:50:40.605315,2025-08-09 16:50:40.605318,10,1729.94,Mock Data
CUST_0074,John,Jones,john.jones@outlook.com,+1-448-606-7527,Lead,Active,351.54,Europe,2025-04-08 16:50:40.605375,2025-06-24 16:50:40.605378,4,175.77,Mock Data
CUST_0075,Sarah,Garcia,sarah.garcia@yahoo.com,+1-851-758-2006,Lead,Active,35.69,Europe,2024-03-25 16:50:40.605435,2025-10-24 16:50:40.605448,8,4.46,Mock Data
CUST_0076,Sarah,Johnson,sarah.johnson@hotmail.com,+1-794-568-8897,Lead,Prospect,36.93,Asia Pacific,2024-11-09 16:50:40.605516,2025-08-05 16:50:40.605519,9,4.62,Mock Data
CUST_0077,Jane,Martinez,jane.martinez@yahoo.com,+1-807-495-9245,Customer,Active,1875.97,Europe,2024-01-08 16:50:40.605637,2025-11-07 16:50:40.605641,8,625.32,Mock Data
CUST_0078,Sarah,Williams,sarah.williams@outlook.com,+1-291-719-1109,Lead,Prospect,66.93,North America,2025-10-31 16:50:40.605706,2025-08-18 16:50:40.605709,5,13.39,Mock Data
CUST_0079,John,Davis,john.davis@company.com,+1-481-257-1312,Sales Qualified Lead,Active,4375.23,Latin America,2025-03-24 16:50:40.605779,2025-10-20 16:50:40.605783,8,1458.41,Mock Data
CUST_0080,John,Miller,john.miller@company.com,+1-442-466-9911,Sales Qualified Lead,Inactive,5.97,North America,2025-05-22 16:50:40.605844,2025-08-27 16:50:40.605847,2,0.85,Mock Data
CUST_0081,Robert,Garcia,robert.garcia@hotmail.com,+1-205-437-5971,Sales Qualified Lead,Active,91.47,Latin America,2024-06-30 16:50:40.605954,2025-09-06 16:50:40.605959,4,30.49,Mock Data
CUST_0082,Robert,Garcia,robert.garcia@gmail.com,+1-362-280-3046,Customer,Active,311.66,Asia Pacific,2024-01-02 16:50:40.606046,2025-09-06 16:50:40.606049,3,62.33,Mock Data
CUST_0083,Michael,Miller,michael.miller@gmail.com,+1-738-374-3336,Customer,Churned,615.71,Europe,2025-05-20 16:50:40.606111,2025-09-14 16:50:40.606114,8,153.93,Mock Data
CUST_0084,Sarah,Martinez,sarah.martinez@yahoo.com,+1-922-407-3411,Customer,Active,279.21,Asia Pacific,2025-06-22 16:50:40.606173,2025-08-30 16:50:40.606176,5,34.9,Mock Data
CUST_0085,David,Williams,david.williams@company.com,+1-443-374-2983,Customer,Inactive,212.24,Asia Pacific,2024-12-24 16:50:40.606240,2025-09-07 16:50:40.606244,5,42.45,Mock Data
CUST_0086,Michael,Smith,michael.smith@company.com,+1-491-286-5561,Lead,Active,230.22,Middle East & Africa,2025-01-07 16:50:40.606308,2025-09-19 16:50:40.606311,6,57.56,Mock Data
CUST_0087,David,Rodriguez,david.rodriguez@outlook.com,+1-429-628-1322,Sales Qualified Lead,Active,8.42,Middle East & Africa,2025-10-15 16:50:40.606371,2025-09-24 16:50:40.606374,4,0.84,Mock Data
CUST_0088,Maria,Williams,maria.williams@company.com,+1-895-568-1079,Customer,Active,135.91,North America,2025-03-27 16:50:40.606434,2025-11-29 16:50:40.606439,8,19.42,Mock Data
CUST_0089,Sarah,Miller,sarah.miller@gmail.com,+1-534-312-2965,Lead,Churned,3.47,Middle East & Africa,2025-08-24 16:50:40.606514,2025-10-15 16:50:40.606518,7,1.16,Mock Data
CUST_0090,Chris,Rodriguez,chris.rodriguez@company.com,+1-946-205-9751,Lead,Active,14.51,Asia Pacific,2024-04-05 16:50:40.606580,2025-11-16 16:50:40.606583,2,1.81,Mock Data
CUST_0091,Lisa,Miller,lisa.miller@hotmail.com,+1-870-418-6214,Customer,Churned,356.18,Latin America,2024-12-02 16:50:40.606642,2025-06-21 16:50:40.606645,8,118.73,Mock Data
CUST_0092,Chris,Davis,chris.davis@hotmail.com,+1-256-555-2482,Evangelist,Active,1306.11,Middle East & Africa,2024-06-25 16:50:40.606704,2025-11-06 16:50:40.606707,9,186.59,Mock Data
CUST_0093,John,Johnson,john.johnson@hotmail.com,+1-852-443-3886,Marketing Qualified Lead,Prospect,87.57,Europe,2024-11-18 16:50:40.606765,2025-06-15 16:50:40.606768,6,7.96,Mock Data
CUST_0094,Chris,Smith,chris.smith@yahoo.com,+1-216-127-3174,Customer,Prospect,871.12,Middle East & Africa,2024-11-01 16:50:40.606827,2025-06-29 16:50:40.606830,8,145.19,Mock Data
CUST_0095,Lisa,Williams,lisa.williams@outlook.com,+1-700-109-2109,Customer,Active,504.99,North America,2023-12-17 16:50:40.606888,2025-10-18 16:50:40.606891,7,72.14,Mock Data
CUST_0096,Chris,Johnson,chris.johnson@company.com,+1-382-693-6709,Lead,Inactive,454.48,Asia Pacific,2025-05-14 16:50:40.606949,2025-09-14 16:50:40.606951,6,90.9,Mock Data
CUST_0097,Emma,Garcia,emma.garcia@gmail.com,+1-501-497-2539,Sales Qualified Lead,Prospect,62.08,Middle East & Africa,2024-02-17 16:50:40.607008,2025-07-20 16:50:40.607011,6,12.42,Mock Data
CUST_0098,Lisa,Garcia,lisa.garcia@hotmail.com,+1-515-847-8210,Marketing Qualified Lead,Active,85.81,Latin America,2024-05-31 16:50:40.607068,2025-10-02 16:50:40.607071,4,12.26,Mock Data
CUST_0099,David,Johnson,david.johnson@yahoo.com,+1-945-838-9329,Lead,Churned,88.45,Asia Pacific,2024-09-08 16:50:40.607128,2025-11-09 16:50:40.607131,5,9.83,Mock Data
CUST_0100,Lisa,Williams,lisa.williams@hotmail.com,+1-985-696-5052,Evangelist,Active,1112.84,Middle East & Africa,2025-07-11 16:50:40.607188,2025-07-07 16:50:40.607191,7,278.21,Mock Data
CUST_0101,Robert,Johnson,robert.johnson@company.com,+1-479-855-8243,Marketing Qualified Lead,Inactive,63.88,Latin America,2024-09-08 16:50:40.607248,2025-07-16 16:50:40.607250,5,10.65,Mock Data
CUST_0102,John,Garcia,john.garcia@outlook.com,+1-939-792-2647,Marketing Qualified Lead,Active,53.84,North America,2024-10-29 16:50:40.607307,2025-07-22 16:50:40.607310,4,8.97,Mock Data
CUST_0103,Emma,Garcia,emma.garcia@hotmail.com,+1-740-639-2088,Evangelist,Active,3428.01,Latin America,2025-06-11 16:50:40.607368,2025-11-17 16:50:40.607371,6,1142.67,Mock Data
CUST_0104,Emma,Williams,emma.williams@hotmail.com,+1-229-996-5367,Sales Qualified Lead,Prospect,49.46,Latin America,2025-04-25 16:50:40.607431,2025-08-01 16:50:40.607434,9,6.18,Mock Data
CUST_0105,John,Williams,john.williams@yahoo.com,+1-327-569-6112,Lead,Active,56.77,Asia Pacific,2025-06-25 16:50:40.607503,2025-07-29 16:50:40.607506,9,9.46,Mock Data
CUST_0106,John,Smith,john.smith@hotmail.com,+1-801-308-5730,Lead,Active,735.34,Latin America,2025-05-27 16:50:40.607566,2025-09-14 16:50:40.607570,10,81.7,Mock Data
CUST_0107,Chris,Williams,chris.williams@hotmail.com,+1-309-849-6009,Customer,Active,72.33,Middle East & Africa,2025-10-31 16:50:40.607628,2025-08-14 16:50:40.607631,6,7.23,Mock Data
CUST_0108,John,Smith,john.smith@gmail.com,+1-773-444-6622,Sales Qualified Lead,Churned,11.79,North America,2025-08-17 16:50:40.607688,2025-11-22 16:50:40.607691,4,1.47,Mock Data
CUST_0109,David,Davis,david.davis@company.com,+1-678-392-5389,Sales Qualified Lead,Active,4.63,Europe,2025-09-19 16:50:40.607750,2025-06-30 16:50:40.607752,4,0.58,Mock Data
CUST_0110,Robert,Garcia,robert.garcia@outlook.com,+1-251-476-7164,Sales Qualified Lead,Active,23.03,Europe,2024-04-06 16:50:40.607812,2025-11-22 16:50:40.607815,7,4.61,Mock Data
CUST_0111,David,Williams,david.williams@gmail.com,+1-346-925-7791,Lead,Churned,24.06,Europe,2024-06-01 16:50:40.607872,2025-07-18 16:50:40.607875,5,4.81,Mock Data
CUST_0112,Chris,Johnson,chris.johnson@hotmail.com,+1-536-925-9431,Customer,Active,259.36,North America,2024-11-08 16:50:40.607933,2025-09-10 16:50:40.607936,7,32.42,Mock Data
CUST_0113,Robert,Miller,robert.miller@hotmail.com,+1-273-859-1537,Lead,Inactive,3.8,Asia Pacific,2024-12-25 16:50:40.607994,2025-09-22 16:50:40.607997,5,0.42,Mock Data
CUST_0114,David,Jones,david.jones@gmail.com,+1-222-742-3363,Sales Qualified Lead,Churned,198.64,North America,2024-12-12 16:50:40.608054,2025-11-23 16:50:40.608056,7,24.83,Mock Data
CUST_0115,Sarah,Brown,sarah.brown@yahoo.com,+1-283-959-6722,Lead,Active,15.85,North America,2024-10-18 16:50:40.608113,2025-11-23 16:50:40.608116,3,2.26,Mock Data
CUST_0116,Sarah,Williams,sarah.williams@outlook.com,+1-491-187-8018,Marketing Qualified Lead,Prospect,6.01,Europe,2024-06-10 16:50:40.608173,2025-07-02 16:50:40.608176,5,0.86,Mock Data
CUST_0117,Chris,Rodriguez,chris.rodriguez@outlook.com,+1-524-389-7593,Lead,Active,45.13,Latin America,2025-11-01 16:50:40.608233,2025-11-04 16:50:40.608236,4,5.01,Mock Data
CUST_0118,Maria,Garcia,maria.garcia@company.com,+1-756-946-3962,Sales Qualified Lead,Active,281.72,Asia Pacific,2024-09-04 16:50:40.608293,2025-07-18 16:50:40.608296,7,40.25,Mock Data
CUST_0119,Lisa,Williams,lisa.williams@yahoo.com,+1-504-579-1011,Customer,Active,1694.38,Asia Pacific,2023-12-27 16:50:40.608354,2025-10-05 16:50:40.608356,6,847.19,Mock Data
CUST_0120,Michael,Miller,michael.miller@hotmail.com,+1-683-430-8436,Lead,Active,21.51,Latin America,2024-11-20 16:50:40.608413,2025-10-30 16:50:40.608416,9,2.39,Mock Data
CUST_0121,Emma,Jones,emma.jones@gmail.com,+1-598-392-7087,Customer,Active,27.16,Latin America,2025-08-09 16:50:40.608479,2025-10-05 16:50:40.608483,6,4.53,Mock Data
CUST_0122,David,Johnson,david.johnson@gmail.com,+1-510-244-2226,Sales Qualified Lead,Active,8111.35,North America,2025-08-03 16:50:40.608546,2025-10-21 16:50:40.608549,6,2703.78,Mock Data
CUST_0123,Chris,Brown,chris.brown@gmail.com,+1-227-257-5192,Lead,Inactive,22.11,Europe,2024-02-13 16:50:40.608608,2025-08-30 16:50:40.608611,9,3.16,Mock Data
CUST_0124,Robert,Johnson,robert.johnson@hotmail.com,+1-759-958-2723,Customer,Active,7474.59,Asia Pacific,2025-06-27 16:50:40.608669,2025-11-18 16:50:40.608672,10,934.32,Mock Data
CUST_0125,Lisa,Jones,lisa.jones@company.com,+1-937-653-7764,Marketing Qualified Lead,Inactive,842.38,Latin America,2025-07-07 16:50:40.608729,2025-09-28 16:50:40.608732,6,280.79,Mock Data
CUST_0126,Chris,Williams,chris.williams@outlook.com,+1-522-219-9692,Sales Qualified Lead,Active,817.54,Europe,2024-07-10 16:50:40.608789,2025-09-12 16:50:40.608792,12,90.84,Mock Data
CUST_0127,David,Williams,david.williams@outlook.com,+1-956-495-9123,Lead,Active,0.52,Latin America,2024-06-20 16:50:40.608850,2025-12-09 16:50:40.608853,5,0.13,Mock Data
CUST_0128,David,Brown,david.brown@gmail.com,+1-850-273-3167,Lead,Active,73.41,North America,2025-05-20 16:50:40.608911,2025-07-21 16:50:40.608915,7,14.68,Mock Data
CUST_0129,John,Williams,john.williams@outlook.com,+1-466-467-5356,Customer,Active,36.91,Europe,2024-07-13 16:50:40.608973,2025-10-14 16:50:40.608976,7,5.27,Mock Data
CUST_0130,Jane,Miller,jane.miller@outlook.com,+1-315-731-7470,Customer,Active,5.45,Asia Pacific,2025-10-26 16:50:40.609035,2025-09-20 16:50:40.609038,4,0.68,Mock Data
CUST_0131,Lisa,Rodriguez,lisa.rodriguez@company.com,+1-687-911-2723,Lead,Prospect,45.52,Asia Pacific,2025-06-20 16:50:40.609155,2025-12-03 16:50:40.609159,9,9.1,Mock Data
CUST_0132,Robert,Garcia,robert.garcia@gmail.com,+1-973-905-2649,Lead,Active,16337.63,Middle East & Africa,2024-06-01 16:50:40.609222,2025-07-19 16:50:40.609225,7,2333.95,Mock Data
CUST_0133,Sarah,Brown,sarah.brown@gmail.com,+1-928-307-8183,Sales Qualified Lead,Active,410.29,Middle East & Africa,2024-12-06 16:50:40.609286,2025-06-20 16:50:40.609289,10,41.03,Mock Data
CUST_0134,John,Johnson,john.johnson@yahoo.com,+1-551-991-5301,Marketing Qualified Lead,Prospect,2.13,Asia Pacific,2025-09-15 16:50:40.609349,2025-07-09 16:50:40.609353,2,0.53,Mock Data
CUST_0135,Chris,Smith,chris.smith@yahoo.com,+1-754-863-5083,Customer,Active,93.78,Middle East & Africa,2025-04-04 16:50:40.609416,2025-07-16 16:50:40.609419,2,15.63,Mock Data
